Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenYear,ReturnPoints,ReturnPercentage,PositiveYear
1997-01-01,CONCOR,55.0,60.0,39.0,42.1,8497000,84200,Wednesday,False,,,False
1998-01-01,CONCOR,42.0,50.2,23.0,24.02,3545000,72075,Thursday,True,-18.080000000000002,-42.95,False
1999-01-01,CONCOR,23.0,38.0,13.01,24.48,64252980,171325,Friday,False,0.46000000000000085,1.92,True
2000-01-01,CONCOR,26.13,30.99,11.31,18.03,13002192,54080,Saturday,True,-6.449999999999999,-26.35,False
2001-01-01,CONCOR,18.13,21.12,12.8,15.63,12142826,94525,Monday,False,-2.4000000000000004,-13.31,False
2002-01-01,CONCOR,16.0,37.87,15.79,24.46,325248904,19898406,Tuesday,True,8.83,56.49,True
2003-01-01,CONCOR,24.73,71.47,22.24,68.3,112365345,17530774,Wednesday,False,43.839999999999996,179.23,True
2004-01-01,CONCOR,70.4,106.67,53.33,97.77,35794318,2193304,Thursday,True,29.47,43.15,True
2005-01-01,CONCOR,100.26,162.67,82.26,154.6,36112663,16446342,Saturday,False,56.83,58.13,True
2006-01-01,CONCOR,153.43,245.12,134.06,226.7,55188903,12671337,Sunday,True,72.1,46.64,True
2007-01-01,CONCOR,226.7,285.33,181.44,205.5,70621774,38019524,Monday,False,-21.19999999999999,-9.35,False
2008-01-01,CONCOR,205.65,213.33,115.5,131.62,63004177,9177131,Tuesday,True,-73.88,-35.95,False
2009-01-01,CONCOR,132.23,289.07,129.41,279.11,58823099,70236152,Thursday,False,147.49,112.06,True
2010-01-01,CONCOR,280.09,320.0,229.55,270.31,69788575,27806508,Friday,True,-8.800000000000011,-3.15,False
2011-01-01,CONCOR,270.94,279.47,170.78,178.99,46926886,15092771,Saturday,False,-91.32,-33.78,False
2012-01-01,CONCOR,185.39,235.46,172.8,196.26,47471538,19926118,Sunday,True,17.269999999999982,9.65,True
2013-01-01,CONCOR,196.69,262.83,193.74,233.58,69701860,19782376,Tuesday,False,37.32000000000002,19.02,True
2014-01-01,CONCOR,236.14,481.5,225.78,432.96,70905101,102262448,Wednesday,True,199.37999999999997,85.36,True
2015-01-01,CONCOR,430.93,623.26,401.92,420.16,181056132,207895168,Thursday,False,-12.799999999999955,-2.96,False
2016-01-01,CONCOR,422.4,492.8,336.32,355.22,158624970,92338400,Friday,True,-64.94,-15.46,False
2017-01-01,CONCOR,358.13,567.6,352.98,551.74,233945922,225682352,Sunday,False,196.51999999999998,55.32,True
2018-01-01,CONCOR,555.2,600.0,433.6,550.16,229423814,1722636288,Monday,True,-1.580000000000041,-0.29,False
2019-01-01,CONCOR,552.0,666.0,460.0,571.9,280276410,323931040,Tuesday,False,21.74000000000001,3.95,True
2020-01-01,CONCOR,573.8,602.2,263.4,399.3,531726972,639508096,Wednesday,True,-172.59999999999997,-30.18,False
2021-01-01,CONCOR,400.45,754.4,399.3,614.55,666380806,157161952,Friday,False,215.24999999999994,53.91,True
2022-01-01,CONCOR,618.8,828.75,554.0,738.8,936168802,0,Saturday,True,124.25,20.22,True
2023-01-01,CONCOR,744.4,752.75,555.0,611.7,116125335,0,Sunday,False,-127.09999999999991,-17.2,False
