Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenYear,ReturnPoints,ReturnPercentage,PositiveYear
2014-01-01,INTELLECT,69.25,83.45,69.25,82.05,30143252,66726100,Wednesday,True,,,False
2015-01-01,INTELLECT,84.0,302.45,83.6,280.3,356461458,107624544,Thursday,False,198.25,241.62,True
2016-01-01,INTELLECT,279.75,287.0,118.9,139.7,174352553,50544996,Friday,True,-140.60000000000002,-50.16,False
2017-01-01,INTELLECT,140.95,177.3,96.5,164.75,149156854,66071176,Sunday,False,25.05000000000001,17.93,True
2018-01-01,INTELLECT,162.5,283.7,156.2,224.6,154317009,28170904,Monday,True,59.849999999999994,36.33,True
2019-01-01,INTELLECT,225.05,291.8,137.2,138.35,75907512,16392400,Tuesday,False,-86.25,-38.4,False
2020-01-01,INTELLECT,139.0,330.6,43.8,315.05,59453467,52449208,Wednesday,True,176.70000000000002,127.72,True
2021-01-01,INTELLECT,316.0,892.0,306.15,742.25,133775929,499048832,Friday,False,427.2,135.6,True
2022-01-01,INTELLECT,744.6,986.65,407.45,446.2,321346210,0,Saturday,True,-296.05,-39.89,False
2023-01-01,INTELLECT,448.45,474.0,388.65,445.9,35455387,0,Sunday,False,-0.30000000000001137,-0.07,False
