Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenYear,ReturnPoints,ReturnPercentage,PositiveYear
1994-01-01,LT,32.11,34.44,27.5,29.22,2197800,881050,Saturday,True,,,False
1995-01-01,LT,29.22,33.33,23.33,29.24,110691450,39985640,Sunday,False,0.019999999999999574,0.07,True
1996-01-01,LT,29.24,35.33,20.81,24.76,3051006750,141331472,Monday,True,-4.479999999999997,-15.32,False
1997-01-01,LT,25.0,32.2,19.02,22.83,2265156900,132722176,Wednesday,False,-1.9300000000000033,-7.79,False
1998-01-01,LT,22.57,31.33,15.57,17.89,2138924547,173881776,Thursday,True,-4.939999999999998,-21.64,False
1999-01-01,LT,18.11,61.76,17.78,60.74,5394753813,1114335104,Friday,False,42.85,239.52,True
2000-01-01,LT,65.22,70.56,15.89,21.73,5193524645,503524448,Saturday,True,-39.010000000000005,-64.22,False
2001-01-01,LT,21.81,32.71,15.99,21.26,5525377491,158964400,Monday,False,-0.46999999999999886,-2.16,False
2002-01-01,LT,21.56,24.31,17.22,23.7,1779178852,236417456,Tuesday,True,2.4399999999999977,11.48,True
2003-01-01,LT,23.74,66.56,20.24,58.58,2174085647,640439936,Wednesday,False,34.879999999999995,147.17,True
2004-01-01,LT,59.42,113.44,16.67,109.39,1925100152,132706512,Thursday,True,50.81,86.74,True
2005-01-01,LT,111.0,205.56,98.89,205.02,581241564,518549888,Saturday,False,95.63000000000001,87.42,True
2006-01-01,LT,205.56,331.11,189.0,321.31,992007365,287841088,Sunday,True,116.28999999999999,56.72,True
2007-01-01,LT,321.56,1042.22,305.56,926.09,950031263,866260736,Monday,False,604.78,188.22,True
2008-01-01,LT,929.56,980.0,297.78,343.89,1416291882,1421117952,Tuesday,True,-582.2,-62.87,False
2009-01-01,LT,348.89,768.62,247.11,745.6,1373181159,2123365120,Thursday,False,401.71000000000004,116.81,True
2010-01-01,LT,748.0,983.42,617.73,879.67,682682686,1521762176,Friday,True,134.06999999999994,17.98,True
2011-01-01,LT,882.38,889.64,430.73,442.07,1041520977,2454418176,Saturday,False,-437.59999999999997,-49.75,False
2012-01-01,LT,445.33,764.44,440.31,714.29,1028614234,950876736,Sunday,True,272.21999999999997,61.58,True
2013-01-01,LT,718.31,769.6,451.43,713.5,905738044,576322112,Tuesday,False,-0.7899999999999636,-0.11,False
2014-01-01,LT,716.77,1184.4,634.33,996.43,719881354,1251237248,Wednesday,True,282.92999999999995,39.65,True
2015-01-01,LT,995.87,1262.53,843.0,850.3,707612176,1976835200,Thursday,False,-146.13,-14.67,False
2016-01-01,LT,852.67,1076.67,677.37,899.4,686236040,1152112512,Friday,True,49.10000000000002,5.77,True
2017-01-01,LT,904.03,1275.95,899.43,1258.25,521775919,2289276416,Sunday,False,358.85,39.9,True
2018-01-01,LT,1261.0,1470.0,1182.5,1437.55,572422109,2138873216,Monday,True,179.29999999999995,14.25,True
2019-01-01,LT,1445.0,1607.0,1201.1,1298.2,751734137,3950752256,Tuesday,False,-139.3499999999999,-9.69,False
2020-01-01,LT,1308.4,1383.7,661.0,1287.6,1342845458,5008605696,Wednesday,True,-10.600000000000136,-0.82,False
2021-01-01,LT,1283.0,1981.75,1283.0,1895.9,719113825,2171840768,Friday,False,608.3000000000002,47.24,True
2022-01-01,LT,1895.0,2211.6,1456.35,2085.8,3407741902,0,Saturday,True,189.9000000000001,10.02,True
2023-01-01,LT,2092.9,2369.0,2058.0,2364.4,168996567,0,Sunday,False,278.5999999999999,13.36,True
