Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenYear,ReturnPoints,ReturnPercentage,PositiveYear
2010-01-01,OBEROIRLTY,271.1,306.35,216.0,255.65,66600141,6296404,Friday,True,,,False
2011-01-01,OBEROIRLTY,259.0,272.2,201.55,209.8,11723081,1826519,Saturday,False,-45.849999999999994,-17.93,False
2012-01-01,OBEROIRLTY,212.0,325.0,206.2,288.15,21862417,7995874,Sunday,True,78.34999999999997,37.35,True
2013-01-01,OBEROIRLTY,293.0,328.0,153.15,234.1,32040301,22498182,Tuesday,False,-54.04999999999998,-18.76,False
2014-01-01,OBEROIRLTY,232.85,298.0,180.5,280.2,74244024,32890718,Wednesday,True,46.099999999999994,19.69,True
2015-01-01,OBEROIRLTY,282.0,334.0,209.25,268.6,77835712,23561862,Thursday,False,-11.599999999999966,-4.14,False
2016-01-01,OBEROIRLTY,268.05,377.9,212.0,295.35,69981807,26115734,Friday,True,26.75,9.96,True
2017-01-01,OBEROIRLTY,298.0,528.95,298.0,481.2,70695730,154050416,Sunday,False,185.84999999999997,62.93,True
2018-01-01,OBEROIRLTY,484.0,610.0,351.35,440.85,101801785,113035264,Monday,True,-40.349999999999966,-8.39,False
2019-01-01,OBEROIRLTY,444.9,641.7,432.05,530.65,116068343,38330972,Tuesday,False,89.79999999999995,20.37,True
2020-01-01,OBEROIRLTY,530.65,596.2,290.0,583.4,121839847,617816512,Wednesday,True,52.75,9.94,True
2021-01-01,OBEROIRLTY,584.0,1051.9,510.0,861.8,244364169,435486496,Friday,False,278.4,47.72,True
2022-01-01,OBEROIRLTY,862.0,1088.95,725.95,867.95,1765433585,0,Saturday,True,6.150000000000091,0.71,True
2023-01-01,OBEROIRLTY,867.1,943.55,790.1,915.1,42974551,0,Sunday,False,47.14999999999998,5.43,True
