Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenYear,ReturnPoints,ReturnPercentage,PositiveYear
1998-01-01,VEDL,7.69,9.38,2.76,3.42,244775625,11573836,Thursday,True,,,False
1999-01-01,VEDL,3.41,5.97,2.15,2.87,366139090,580718,Friday,False,-0.5499999999999998,-16.08,False
2000-01-01,VEDL,2.78,3.08,0.93,1.85,154393920,968469,Saturday,True,-1.02,-35.54,False
2001-01-01,VEDL,1.82,2.85,1.03,1.25,297061720,336887,Monday,False,-0.6000000000000001,-32.43,False
2002-01-01,VEDL,1.28,3.12,1.13,1.72,830066440,1606052,Tuesday,True,0.47,37.6,True
2003-01-01,VEDL,1.77,16.12,1.51,14.84,1845705960,68777440,Wednesday,False,13.12,762.79,True
2004-01-01,VEDL,15.11,26.5,7.06,25.82,4029468760,176486944,Thursday,True,10.98,73.99,True
2005-01-01,VEDL,25.98,57.15,21.72,50.54,3728824100,139012288,Saturday,False,24.72,95.74,True
2006-01-01,VEDL,52.45,80.75,40.45,70.55,914512940,309629824,Sunday,True,20.009999999999998,39.59,True
2007-01-01,VEDL,70.75,197.0,70.01,191.06,1452851860,442987904,Monday,False,120.51,170.82,True
2008-01-01,VEDL,191.0,220.0,60.15,85.85,1599431717,257644000,Tuesday,True,-105.21000000000001,-55.07,False
2009-01-01,VEDL,86.25,439.7,66.15,410.8,1888019249,1996821504,Thursday,False,324.95000000000005,378.51,True
2010-01-01,VEDL,411.1,495.0,285.0,328.55,1266509516,562088896,Friday,True,-82.25,-20.02,False
2011-01-01,VEDL,333.4,346.5,148.3,163.4,652829352,412567328,Saturday,False,-165.15,-50.27,False
2012-01-01,VEDL,162.05,270.0,145.0,195.45,664266631,152369488,Sunday,True,32.04999999999998,19.61,True
2013-01-01,VEDL,197.0,209.4,119.3,201.95,1064395380,546295936,Tuesday,False,6.5,3.33,True
2014-01-01,VEDL,202.55,318.3,168.85,214.5,1516787172,423354368,Wednesday,True,12.550000000000011,6.21,True
2015-01-01,VEDL,213.7,233.4,76.7,90.4,1896714939,724141952,Thursday,False,-124.1,-57.86,False
2016-01-01,VEDL,90.9,248.65,58.15,216.15,4038767683,1447015936,Friday,True,125.75,139.1,True
2017-01-01,VEDL,216.45,346.4,214.5,329.9,2598719116,2185987584,Sunday,False,113.74999999999997,52.63,True
2018-01-01,VEDL,331.0,355.7,190.05,202.2,3276296754,1937234432,Monday,True,-127.69999999999999,-38.71,False
2019-01-01,VEDL,202.5,202.85,125.3,152.45,2944363596,1985896320,Tuesday,False,-49.75,-24.6,False
2020-01-01,VEDL,152.8,170.7,60.2,161.4,7377503391,3240044544,Wednesday,True,8.950000000000017,5.87,True
2021-01-01,VEDL,161.8,385.9,160.0,341.2,4411146397,2149468160,Friday,False,179.79999999999998,111.4,True
2022-01-01,VEDL,341.0,440.75,206.0,308.4,6528155958,0,Saturday,True,-32.80000000000001,-9.61,False
2023-01-01,VEDL,309.95,340.75,261.95,279.35,817169623,0,Sunday,False,-29.049999999999955,-9.42,False
