Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenYear,ReturnPoints,ReturnPercentage,PositiveYear
1994-01-01,TITAN,9.38,9.75,8.1,8.1,32000,16200,Saturday,True,,,False
1995-01-01,TITAN,7.88,8.5,4.9,5.76,8398000,161350,Sunday,False,-2.34,-28.89,False
1996-01-01,TITAN,5.8,8.63,3.43,4.44,40486000,1092855,Monday,True,-1.3199999999999994,-22.92,False
1997-01-01,TITAN,4.5,4.76,2.87,3.26,43850000,91280,Wednesday,False,-1.1800000000000006,-26.58,False
1998-01-01,TITAN,3.3,5.28,1.62,4.77,84226000,7456370,Thursday,True,1.5099999999999998,46.32,True
1999-01-01,TITAN,4.77,8.89,2.95,7.25,235452000,811720,Friday,False,2.4800000000000004,51.99,True
2000-01-01,TITAN,6.94,7.46,2.22,2.89,84547493,4057614,Saturday,True,-4.359999999999999,-60.14,False
2001-01-01,TITAN,2.89,4.1,1.28,1.76,292368395,672994,Monday,False,-1.1300000000000001,-39.1,False
2002-01-01,TITAN,1.85,4.27,1.62,3.71,907800523,8404329,Tuesday,True,1.95,110.8,True
2003-01-01,TITAN,3.72,6.84,2.39,6.16,1330191446,17321694,Wednesday,False,2.45,66.04,True
2004-01-01,TITAN,6.2,9.07,3.85,8.89,850954203,34428648,Thursday,True,2.7300000000000004,44.32,True
2005-01-01,TITAN,8.93,40.98,7.41,39.07,7162461655,1799620864,Saturday,False,30.18,339.48,True
2006-01-01,TITAN,39.19,44.75,22.5,43.0,3982178979,1025549696,Sunday,True,3.9299999999999997,10.06,True
2007-01-01,TITAN,43.25,89.5,37.83,78.12,1320964460,242111072,Monday,False,35.120000000000005,81.67,True
2008-01-01,TITAN,78.75,86.72,34.6,46.31,538032260,35985740,Tuesday,True,-31.810000000000002,-40.72,False
2009-01-01,TITAN,46.4,79.0,33.33,71.17,453991160,90875200,Thursday,False,24.86,53.68,True
2010-01-01,TITAN,71.25,212.1,70.36,179.75,719720640,1185222656,Friday,True,108.58,152.56,True
2011-01-01,TITAN,180.85,237.75,140.0,171.0,1364899183,348392992,Saturday,False,-8.75,-4.87,False
2012-01-01,TITAN,171.6,313.35,170.1,284.35,574905703,372020512,Sunday,True,113.35000000000002,66.29,True
2013-01-01,TITAN,285.0,302.0,201.0,229.5,624938427,111668272,Tuesday,False,-54.85000000000002,-19.29,False
2014-01-01,TITAN,230.0,425.0,202.45,381.65,285722438,219755600,Wednesday,True,152.14999999999998,66.3,True
2015-01-01,TITAN,381.3,448.4,302.75,347.15,219200597,1633748608,Thursday,False,-34.5,-9.04,False
2016-01-01,TITAN,347.15,444.5,296.15,326.8,361022664,162812736,Friday,True,-20.349999999999966,-5.86,False
2017-01-01,TITAN,328.95,872.0,325.5,858.15,453384332,1068836992,Sunday,False,531.3499999999999,162.59,True
2018-01-01,TITAN,857.7,999.7,732.3,931.0,695651921,4578202624,Monday,True,72.85000000000002,8.49,True
2019-01-01,TITAN,931.75,1389.95,920.2,1187.95,585634147,2083105920,Tuesday,False,256.95000000000005,27.6,True
2020-01-01,TITAN,1194.45,1571.0,720.9,1567.15,834321627,3183992832,Wednesday,True,379.20000000000005,31.92,True
2021-01-01,TITAN,1562.1,2677.9,1396.0,2522.4,419768331,5614229504,Friday,False,955.25,60.95,True
2022-01-01,TITAN,2510.0,2791.0,1825.05,2597.5,5577509708,0,Saturday,True,75.09999999999991,2.98,True
2023-01-01,TITAN,2607.0,2679.3,2269.6,2641.85,79201050,0,Sunday,False,44.34999999999991,1.71,True
