Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenYear,ReturnPoints,ReturnPercentage,PositiveYear
2007-01-01,NAVINFLUOR,63.84,71.2,42.41,62.42,7649509,1836981,Monday,False,,,False
2008-01-01,NAVINFLUOR,62.4,74.37,16.48,20.04,14847231,674346,Tuesday,True,-42.38,-67.89,False
2009-01-01,NAVINFLUOR,19.73,61.7,11.84,54.1,22787578,39131020,Thursday,False,34.06,169.96,True
2010-01-01,NAVINFLUOR,55.36,63.68,35.68,46.73,59765270,3716044,Friday,True,-7.3700000000000045,-13.62,False
2011-01-01,NAVINFLUOR,47.18,67.16,35.76,45.14,45846525,1406269,Saturday,False,-1.5899999999999963,-3.4,False
2012-01-01,NAVINFLUOR,45.44,72.0,45.3,58.53,26399095,3615983,Sunday,True,13.39,29.66,True
2013-01-01,NAVINFLUOR,58.6,61.0,25.9,52.44,9754265,708727,Tuesday,False,-6.090000000000003,-10.4,False
2014-01-01,NAVINFLUOR,52.41,143.0,50.01,122.44,23983765,18639654,Wednesday,True,70.0,133.49,True
2015-01-01,NAVINFLUOR,123.2,410.0,123.2,374.48,22798945,6723789,Thursday,False,252.04000000000002,205.85,True
2016-01-01,NAVINFLUOR,374.41,575.2,253.21,505.33,18522740,12633250,Friday,True,130.84999999999997,34.94,True
2017-01-01,NAVINFLUOR,506.02,880.0,492.78,830.45,14114463,54295652,Sunday,False,325.12000000000006,64.34,True
2018-01-01,NAVINFLUOR,834.8,860.0,583.05,698.9,15185604,13908809,Monday,True,-131.55000000000007,-15.84,False
2019-01-01,NAVINFLUOR,699.85,1047.7,570.0,1006.95,12618877,35900788,Tuesday,False,308.05000000000007,44.08,True
2020-01-01,NAVINFLUOR,1009.0,2759.95,963.4,2612.2,42680343,191853024,Wednesday,True,1605.2499999999998,159.42,True
2021-01-01,NAVINFLUOR,2615.0,4329.0,2217.4,4188.5,64756808,261601152,Friday,False,1576.3000000000002,60.34,True
2022-01-01,NAVINFLUOR,4197.9,4848.35,3360.0,4069.25,326349336,0,Saturday,True,-119.25,-2.85,False
2023-01-01,NAVINFLUOR,4069.25,4865.0,3764.8,4850.2,11480413,0,Sunday,False,780.9499999999998,19.19,True
