Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenYear,ReturnPoints,ReturnPercentage,PositiveYear
1998-01-01,AXISBANK,3.26,3.6,2.98,3.33,1320500,404595,Thursday,True,,,False
1999-01-01,AXISBANK,3.3,6.14,2.4,4.94,55719500,2294630,Friday,False,1.6100000000000003,48.35,True
2000-01-01,AXISBANK,5.34,10.58,4.5,9.04,117616170,4276915,Saturday,True,4.099999999999999,83.0,True
2001-01-01,AXISBANK,9.1,10.81,4.2,5.25,114070065,439740,Monday,False,-3.789999999999999,-41.92,False
2002-01-01,AXISBANK,5.32,9.75,5.13,8.92,114354140,6671491,Tuesday,True,3.67,69.9,True
2003-01-01,AXISBANK,8.96,30.64,7.62,27.13,414730775,29222536,Wednesday,False,18.21,204.15,True
2004-01-01,AXISBANK,27.38,41.88,21.01,37.04,340098300,32133126,Thursday,True,9.91,36.53,True
2005-01-01,AXISBANK,37.0,62.18,34.0,57.39,429784655,71980264,Saturday,False,20.35,54.94,True
2006-01-01,AXISBANK,58.4,102.96,44.03,93.92,565899405,257261440,Sunday,True,36.53,63.65,True
2007-01-01,AXISBANK,94.36,205.0,79.25,194.09,991758311,174829488,Monday,False,100.17,106.65,True
2008-01-01,AXISBANK,194.06,258.3,70.5,100.94,2893826470,1259466240,Tuesday,True,-93.15,-47.99,False
2009-01-01,AXISBANK,101.7,212.8,55.65,197.84,3895655937,1233540352,Thursday,False,96.9,96.0,True
2010-01-01,AXISBANK,198.78,321.7,193.03,270.02,1951568739,1218615040,Friday,True,72.17999999999998,36.48,True
2011-01-01,AXISBANK,273.0,292.09,160.66,161.62,2304712220,1642499584,Saturday,False,-108.39999999999998,-40.15,False
2012-01-01,AXISBANK,162.0,275.8,156.8,271.31,2722438703,892778176,Sunday,True,109.69,67.87,True
2013-01-01,AXISBANK,273.94,309.98,152.68,259.91,3241263970,1654432512,Tuesday,False,-11.399999999999977,-4.2,False
2014-01-01,AXISBANK,260.3,506.4,216.52,502.4,1643509795,1183655424,Wednesday,True,242.48999999999995,93.3,True
2015-01-01,AXISBANK,502.65,654.9,429.5,449.1,1807055289,2842628352,Thursday,False,-53.299999999999955,-10.61,False
2016-01-01,AXISBANK,449.75,638.3,366.75,449.95,2479380909,2077336832,Friday,True,0.8499999999999659,0.19,True
2017-01-01,AXISBANK,451.4,567.85,424.4,563.95,1996695558,4716420608,Sunday,False,114.00000000000006,25.34,True
2018-01-01,AXISBANK,563.8,677.95,481.25,619.9,2243893867,3738054912,Monday,True,55.94999999999993,9.92,True
2019-01-01,AXISBANK,621.9,827.75,603.65,754.1,2452947834,8793394176,Tuesday,False,134.20000000000005,21.65,True
2020-01-01,AXISBANK,754.9,760.7,286.0,620.45,6903217326,7635569152,Wednesday,True,-133.64999999999998,-17.72,False
2021-01-01,AXISBANK,620.25,866.9,616.0,678.55,3049787007,3791045376,Friday,False,58.09999999999991,9.36,True
2022-01-01,AXISBANK,680.25,958.9,618.25,933.75,7309556940,0,Saturday,True,255.20000000000005,37.61,True
2023-01-01,AXISBANK,932.25,970.0,814.3,860.0,910552603,0,Sunday,False,-73.75,-7.9,False
