Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,StartDate,WeekNumberMonthly,WeekNumberYearly,EvenWeekNumberMonthly,EvenWeekNumberYearly,ReturnPoints,ReturnPercentage,PositiveWeek,EvenMonth,MonthlyReturnPoints,MonthlyReturnPercentage,PositiveMonth,EvenYear,YearlyReturnPoints,YearlyReturnPercentage,PositiveYear
1994-11-17,BHEL,11.67,11.67,11.25,11.42,153000,1455625.0,Thursday,1994-11-11,,,False,False,,,False,False,,,False,True,,,False
1994-11-24,BHEL,11.67,11.67,11.6,11.6,55500,522000.0,Thursday,1994-11-18,,,False,False,0.17999999999999972,1.58,True,False,,,False,True,,,False
1994-12-01,BHEL,11.67,12.17,11.67,12.17,40500,91250.0,Thursday,1994-11-25,1,,False,False,0.5700000000000003,4.91,True,True,-1.33,-11.34,False,True,,,False
1994-12-08,BHEL,11.67,11.73,11.67,11.73,4500,52800.0,Thursday,1994-12-02,2,,True,False,-0.4399999999999995,-3.62,False,True,-1.33,-11.34,False,True,,,False
1994-12-15,BHEL,10.27,10.67,10.0,10.67,18000,160000.0,Thursday,1994-12-09,3,,False,False,-1.0600000000000005,-9.04,False,True,-1.33,-11.34,False,True,,,False
1994-12-22,BHEL,10.0,10.67,10.0,10.5,88500,15750.0,Thursday,1994-12-16,4,,True,False,-0.16999999999999993,-1.59,False,True,-1.33,-11.34,False,True,,,False
1994-12-29,BHEL,11.5,11.5,10.4,10.4,4500,15600.0,Thursday,1994-12-23,5,,False,False,-0.09999999999999964,-0.95,False,True,-1.33,-11.34,False,True,,,False
1995-01-05,BHEL,11.33,11.33,10.67,10.67,6000,16000.0,Thursday,1994-12-30,1,1,False,False,0.2699999999999996,2.6,True,False,-0.7300000000000004,-7.02,False,False,-4.53,-43.56,False
1995-01-12,BHEL,10.68,10.68,10.33,10.33,13500,77500.0,Thursday,1995-01-06,2,2,True,True,-0.33999999999999986,-3.19,False,False,-0.7300000000000004,-7.02,False,False,-4.53,-43.56,False
1995-01-19,BHEL,10.33,10.33,10.27,10.33,33000,232500.0,Thursday,1995-01-13,3,3,False,False,0.0,0.0,False,False,-0.7300000000000004,-7.02,False,False,-4.53,-43.56,False
1995-01-26,BHEL,10.47,10.47,9.8,10.0,21000,105000.0,Thursday,1995-01-20,4,4,True,True,-0.33000000000000007,-3.19,False,False,-0.7300000000000004,-7.02,False,False,-4.53,-43.56,False
