Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenMonth,ReturnPoints,ReturnPercentage,PositiveMonth,EvenYear,YearlyReturnPoints,YearlyReturnPercentage,PositiveYear
2005-12-01,NIFTYMEDIA,1000.0,1000.0,1000.0,1000.0,0,0,Thursday,True,,,False,False,,,False
2006-01-01,NIFTYMEDIA,1014.4,1071.2,1014.4,1071.2,0,0,Sunday,False,71.20000000000005,7.12,True,True,742.2,74.22,True
2006-02-01,NIFTYMEDIA,1039.5,1131.3,1032.4,1124.0,0,0,Wednesday,True,52.799999999999955,4.93,True,True,742.2,74.22,True
2006-03-01,NIFTYMEDIA,1139.9,1338.2,1135.9,1337.9,0,0,Wednesday,False,213.9000000000001,19.03,True,True,742.2,74.22,True
2006-04-01,NIFTYMEDIA,1379.1,1452.0,1321.6,1452.0,0,0,Saturday,True,114.09999999999991,8.53,True,True,742.2,74.22,True
2006-05-01,NIFTYMEDIA,1505.2,1530.0,1263.5,1285.7,0,0,Monday,False,-166.29999999999995,-11.45,False,True,742.2,74.22,True
2006-06-01,NIFTYMEDIA,1241.4,1268.3,939.04,1165.2,0,0,Thursday,True,-120.5,-9.37,False,True,742.2,74.22,True
2006-07-01,NIFTYMEDIA,1185.4,1272.0,1179.8,1272.0,0,0,Saturday,False,106.79999999999995,9.17,True,True,742.2,74.22,True
2006-08-01,NIFTYMEDIA,1265.0,1436.6,1265.0,1393.8,0,0,Tuesday,True,121.79999999999995,9.58,True,True,742.2,74.22,True
2006-09-01,NIFTYMEDIA,1409.3,1519.5,1409.3,1474.4,0,0,Friday,False,80.60000000000014,5.78,True,True,742.2,74.22,True
2006-10-01,NIFTYMEDIA,1467.8,1502.5,1432.5,1492.8,0,0,Sunday,True,18.399999999999864,1.25,True,True,742.2,74.22,True
2006-11-01,NIFTYMEDIA,1530.0,1785.3,1530.0,1785.3,0,0,Wednesday,False,292.5,19.59,True,True,742.2,74.22,True
2006-12-01,NIFTYMEDIA,1805.5,1805.5,1545.4,1742.2,0,0,Friday,True,-43.09999999999991,-2.41,False,True,742.2,74.22,True
2007-01-01,NIFTYMEDIA,1748.8,1955.0,1748.8,1916.2,0,0,Monday,False,174.0,9.99,True,False,1065.8999999999999,61.18,True
2007-02-01,NIFTYMEDIA,1946.9,2045.9,1846.5,1846.5,0,0,Thursday,True,-69.70000000000005,-3.64,False,False,1065.8999999999999,61.18,True
2007-03-01,NIFTYMEDIA,1835.3,1892.2,1724.9,1873.9,0,0,Thursday,False,27.40000000000009,1.48,True,False,1065.8999999999999,61.18,True
2007-04-01,NIFTYMEDIA,1798.1,2122.3,1798.1,2122.3,0,0,Sunday,True,248.4000000000001,13.26,True,False,1065.8999999999999,61.18,True
2007-05-01,NIFTYMEDIA,2119.2,2204.6,2081.0,2204.6,0,0,Tuesday,False,82.29999999999973,3.88,True,False,1065.8999999999999,61.18,True
2007-06-01,NIFTYMEDIA,2226.0,2334.0,2105.6,2330.5,0,0,Friday,True,125.90000000000009,5.71,True,False,1065.8999999999999,61.18,True
2007-07-01,NIFTYMEDIA,2331.1,2446.0,2331.1,2393.5,0,0,Sunday,False,63.0,2.7,True,False,1065.8999999999999,61.18,True
2007-08-01,NIFTYMEDIA,2279.4,2279.4,1995.0,2192.2,0,0,Wednesday,True,-201.30000000000018,-8.41,False,False,1065.8999999999999,61.18,True
