Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenYear,ReturnPoints,ReturnPercentage,PositiveYear
1994-01-01,TATACONSUM,42.5,43.5,38.0,40.2,72000,140700,Saturday,True,,,False
1995-01-01,TATACONSUM,40.0,40.5,25.75,28.0,5812000,574000,Sunday,False,-12.200000000000003,-30.35,False
1996-01-01,TATACONSUM,28.0,33.5,18.39,19.99,29148500,4308923,Monday,True,-8.010000000000002,-28.61,False
1997-01-01,TATACONSUM,20.6,48.14,20.25,42.53,4275932996,1280877696,Wednesday,False,22.540000000000003,112.76,True
1998-01-01,TATACONSUM,42.35,45.82,25.41,35.45,3878537004,570035968,Thursday,True,-7.079999999999998,-16.65,False
1999-01-01,TATACONSUM,36.0,66.85,33.7,52.8,2560441108,17424462,Friday,False,17.349999999999994,48.94,True
2000-01-01,TATACONSUM,54.0,62.8,16.73,22.1,462069970,77945544,Saturday,True,-30.699999999999996,-58.14,False
2001-01-01,TATACONSUM,22.2,31.38,11.76,16.88,696812320,16003591,Monday,False,-5.220000000000002,-23.62,False
2002-01-01,TATACONSUM,17.35,21.75,14.09,17.4,384690100,10523801,Tuesday,True,0.5199999999999996,3.08,True
2003-01-01,TATACONSUM,17.4,35.15,15.19,34.28,580111490,101325160,Wednesday,False,16.880000000000003,97.01,True
2004-01-01,TATACONSUM,34.6,48.85,25.1,47.32,709696320,50617732,Thursday,True,13.04,38.04,True
2005-01-01,TATACONSUM,47.58,96.88,44.53,94.92,423796530,85712760,Saturday,False,47.6,100.59,True
2006-01-01,TATACONSUM,95.5,107.8,55.53,72.13,615476910,143404688,Sunday,True,-22.790000000000006,-24.01,False
2007-01-01,TATACONSUM,72.5,102.15,55.53,90.75,439557330,321071232,Monday,False,18.620000000000005,25.81,True
2008-01-01,TATACONSUM,91.0,101.49,43.3,60.0,250563260,42934776,Tuesday,True,-30.75,-33.88,False
2009-01-01,TATACONSUM,60.5,101.79,50.8,94.1,372597110,146838624,Thursday,False,34.099999999999994,56.83,True
2010-01-01,TATACONSUM,94.5,138.75,87.2,108.1,298562476,135996064,Friday,True,14.0,14.88,True
2011-01-01,TATACONSUM,109.0,115.4,80.0,90.1,312492166,61973932,Saturday,False,-18.0,-16.65,False
2012-01-01,TATACONSUM,90.95,181.5,86.0,159.95,633689151,252570160,Sunday,True,69.85,77.52,True
2013-01-01,TATACONSUM,160.55,170.0,121.55,160.45,616781639,362386752,Tuesday,False,0.5,0.31,True
2014-01-01,TATACONSUM,160.85,177.15,135.25,150.95,649734074,203470784,Wednesday,True,-9.5,-5.92,False
2015-01-01,TATACONSUM,150.95,167.75,108.55,146.2,403950894,214147184,Thursday,False,-4.75,-3.15,False
2016-01-01,TATACONSUM,146.05,157.7,100.0,122.0,458456289,124128536,Friday,True,-24.19999999999999,-16.55,False
2017-01-01,TATACONSUM,122.8,318.0,121.35,316.4,916840684,2175098112,Sunday,False,194.39999999999998,159.34,True
2018-01-01,TATACONSUM,317.75,328.75,195.0,219.4,748313989,211909232,Monday,True,-96.99999999999997,-30.66,False
2019-01-01,TATACONSUM,219.95,330.05,177.05,321.35,669945610,840776640,Tuesday,False,101.95000000000002,46.47,True
2020-01-01,TATACONSUM,321.35,616.1,213.7,589.9,1282702170,1370262784,Wednesday,True,268.54999999999995,83.57,True
2021-01-01,TATACONSUM,593.0,889.0,554.25,743.45,713728753,643290176,Friday,False,153.55000000000007,26.03,True
2022-01-01,TATACONSUM,747.0,861.15,650.2,766.95,1781860310,0,Saturday,True,23.5,3.16,True
2023-01-01,TATACONSUM,769.9,781.0,686.6,763.85,93460753,0,Sunday,False,-3.1000000000000227,-0.4,False
