Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenYear,ReturnPoints,ReturnPercentage,PositiveYear
1996-01-01,MARICO,3.29,3.29,2.96,2.96,4350000,44410,Monday,True,,,False
1997-01-01,MARICO,3.09,4.8,3.04,3.4,72217500,943500,Wednesday,False,0.43999999999999995,14.86,True
1998-01-01,MARICO,3.37,5.01,2.76,4.73,114787500,71000,Thursday,True,1.3300000000000005,39.12,True
1999-01-01,MARICO,4.79,10.25,4.17,4.46,85922250,1001343,Friday,False,-0.27000000000000046,-5.71,False
2000-01-01,MARICO,4.44,4.46,2.48,3.1,54509760,205261,Saturday,True,-1.3599999999999999,-30.49,False
2001-01-01,MARICO,3.09,3.14,2.38,2.61,26492240,495126,Monday,False,-0.4900000000000002,-15.81,False
2002-01-01,MARICO,2.75,4.58,2.56,4.03,109246640,1861079,Tuesday,True,1.4200000000000004,54.41,True
2003-01-01,MARICO,4.08,6.25,3.65,5.97,102072720,8011727,Wednesday,False,1.9399999999999995,48.14,True
2004-01-01,MARICO,6.08,9.4,4.76,8.49,234750440,2235947,Thursday,True,2.5200000000000005,42.21,True
2005-01-01,MARICO,8.48,18.55,7.75,18.41,167588460,11821930,Saturday,False,9.92,116.84,True
2006-01-01,MARICO,18.75,29.35,16.55,27.16,101138220,9592775,Sunday,True,8.75,47.53,True
2007-01-01,MARICO,27.69,39.0,24.55,34.35,171324560,24526654,Monday,False,7.190000000000001,26.47,True
2008-01-01,MARICO,34.75,42.35,23.23,27.78,164926700,5038496,Tuesday,True,-6.57,-19.13,False
2009-01-01,MARICO,28.5,56.45,25.43,51.58,208887352,136424848,Thursday,False,23.799999999999997,85.67,True
2010-01-01,MARICO,52.23,72.85,46.3,59.85,198879524,54836244,Friday,True,8.270000000000003,16.03,True
2011-01-01,MARICO,60.13,88.6,56.03,72.68,174364372,4123870,Saturday,False,12.830000000000005,21.44,True
2012-01-01,MARICO,72.5,116.48,70.68,109.03,140289804,9876357,Sunday,True,36.349999999999994,50.01,True
2013-01-01,MARICO,109.5,125.85,95.0,108.35,136708328,11447827,Tuesday,False,-0.6800000000000068,-0.62,False
2014-01-01,MARICO,109.48,175.1,100.03,162.58,199001276,41105788,Wednesday,True,54.23000000000002,50.05,True
2015-01-01,MARICO,164.0,234.3,157.55,226.15,518283034,880450752,Thursday,False,63.56999999999999,39.1,True
2016-01-01,MARICO,225.9,306.9,207.3,260.45,326798497,328011008,Friday,True,34.29999999999998,15.17,True
2017-01-01,MARICO,260.0,348.7,252.55,322.5,274514087,241706656,Sunday,False,62.05000000000001,23.82,True
2018-01-01,MARICO,322.5,396.6,282.95,373.4,407735763,314486048,Monday,True,50.89999999999998,15.78,True
2019-01-01,MARICO,375.4,404.0,324.25,341.6,453713712,383749696,Tuesday,False,-31.799999999999955,-8.52,False
2020-01-01,MARICO,341.85,420.8,234.0,402.65,796882910,704408000,Wednesday,True,61.049999999999955,17.87,True
2021-01-01,MARICO,403.6,607.7,379.1,512.65,574081140,468694368,Friday,False,110.0,27.32,True
2022-01-01,MARICO,513.55,554.35,455.65,509.85,785010047,0,Saturday,True,-2.7999999999999545,-0.55,False
2023-01-01,MARICO,509.85,524.9,462.7,496.4,102219568,0,Sunday,False,-13.450000000000045,-2.64,False
