Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenYear,ReturnPoints,ReturnPercentage,PositiveYear
2001-01-01,HAVELLS,1.89,1.99,1.44,1.56,27714400,250748,Monday,False,,,False
2002-01-01,HAVELLS,1.63,1.91,1.26,1.41,36131440,2260,Tuesday,True,-0.15000000000000013,-9.62,False
2003-01-01,HAVELLS,1.5,3.92,1.19,3.83,750851600,25315082,Wednesday,False,2.42,171.63,True
2004-01-01,HAVELLS,3.9,7.25,2.33,6.98,843499520,44926256,Thursday,True,3.1500000000000004,82.25,True
2005-01-01,HAVELLS,7.13,21.05,5.39,19.82,467514900,7403280,Saturday,False,12.84,183.95,True
2006-01-01,HAVELLS,20.13,39.22,18.85,37.26,272462940,15577288,Sunday,True,17.439999999999998,87.99,True
2007-01-01,HAVELLS,37.35,74.67,35.48,69.81,308650940,224997616,Monday,False,32.550000000000004,87.36,True
2008-01-01,HAVELLS,70.49,71.9,10.51,12.26,97472850,8129845,Tuesday,True,-57.550000000000004,-82.44,False
2009-01-01,HAVELLS,12.3,60.27,10.0,51.47,681628872,175025264,Thursday,False,39.21,319.82,True
2010-01-01,HAVELLS,52.0,89.19,51.15,79.26,1140411281,108776424,Friday,True,27.790000000000006,53.99,True
2011-01-01,HAVELLS,79.99,90.25,58.0,77.04,368089715,17624442,Saturday,False,-2.219999999999999,-2.8,False
2012-01-01,HAVELLS,77.04,141.67,76.95,127.32,357600360,97387064,Sunday,True,50.27999999999999,65.26,True
2013-01-01,HAVELLS,127.93,163.49,111.4,158.18,355899035,99085536,Tuesday,False,30.860000000000014,24.24,True
2014-01-01,HAVELLS,159.0,346.9,144.0,275.35,407836668,464089760,Wednesday,True,117.17000000000002,74.07,True
2015-01-01,HAVELLS,275.75,315.85,235.3,304.7,344743059,335284896,Thursday,False,29.349999999999966,10.66,True
2016-01-01,HAVELLS,305.0,459.4,259.1,342.25,384674043,632641600,Friday,True,37.55000000000001,12.32,True
2017-01-01,HAVELLS,345.9,569.9,337.0,562.45,338421015,1196042112,Sunday,False,220.20000000000005,64.34,True
2018-01-01,HAVELLS,566.7,728.75,450.0,691.5,330542983,335801376,Monday,True,129.04999999999995,22.94,True
2019-01-01,HAVELLS,694.4,806.85,622.65,647.15,324584661,311696576,Tuesday,False,-44.35000000000002,-6.41,False
2020-01-01,HAVELLS,649.75,928.5,447.05,916.15,570751515,939440384,Wednesday,True,269.0,41.57,True
2021-01-01,HAVELLS,919.8,1504.45,904.75,1397.0,475996572,539873472,Friday,False,480.85,52.49,True
2022-01-01,HAVELLS,1400.0,1419.0,1024.5,1099.95,973143077,0,Saturday,True,-297.04999999999995,-21.26,False
2023-01-01,HAVELLS,1103.95,1243.3,1099.0,1230.2,55394262,0,Sunday,False,130.25,11.84,True
