Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenMonth,ReturnPoints,ReturnPercentage,PositiveMonth,EvenYear,YearlyReturnPoints,YearlyReturnPercentage,PositiveYear
2004-01-01,NIFTYAUTO,1021.3,1060.8,908.9,995.49,0,0,Thursday,False,,,False,True,,,False
2004-02-01,NIFTYAUTO,968.25,1096.0,968.25,1031.1,0,0,Sunday,True,35.6099999999999,3.58,True,True,,,False
2004-03-01,NIFTYAUTO,1057.6,1088.5,920.76,1005.9,0,0,Monday,False,-25.199999999999932,-2.44,False,True,,,False
2004-04-01,NIFTYAUTO,1030.5,1093.1,1030.5,1034.4,0,0,Thursday,True,28.500000000000114,2.83,True,True,,,False
2004-05-01,NIFTYAUTO,1014.5,1055.2,835.67,854.54,0,0,Saturday,False,-179.86000000000013,-17.39,False,True,,,False
2004-06-01,NIFTYAUTO,886.31,908.44,842.29,890.47,0,0,Tuesday,True,35.930000000000064,4.2,True,True,,,False
2004-07-01,NIFTYAUTO,900.82,941.36,879.21,900.31,0,0,Thursday,False,9.839999999999918,1.11,True,True,,,False
2004-08-01,NIFTYAUTO,906.89,936.18,858.04,900.74,0,0,Sunday,True,0.43000000000006366,0.05,True,True,,,False
2004-09-01,NIFTYAUTO,907.79,940.89,898.4,932.93,0,0,Wednesday,False,32.18999999999994,3.57,True,True,,,False
2004-10-01,NIFTYAUTO,947.12,968.16,900.93,945.07,0,0,Friday,True,12.1400000000001,1.3,True,True,,,False
2004-11-01,NIFTYAUTO,952.38,1063.0,952.38,1060.0,0,0,Monday,False,114.92999999999995,12.16,True,True,,,False
2004-12-01,NIFTYAUTO,1048.7,1157.6,1048.7,1157.6,0,0,Wednesday,True,97.59999999999991,9.21,True,True,,,False
2005-01-01,NIFTYAUTO,1185.1,1185.1,1057.2,1134.2,0,0,Saturday,False,-23.399999999999864,-2.02,False,False,588.6000000000001,50.85,True
2005-02-01,NIFTYAUTO,1127.0,1182.4,1123.9,1139.3,0,0,Tuesday,True,5.099999999999909,0.45,True,False,588.6000000000001,50.85,True
2005-03-01,NIFTYAUTO,1131.2,1179.9,1039.2,1078.0,0,0,Tuesday,False,-61.299999999999955,-5.38,False,False,588.6000000000001,50.85,True
2005-04-01,NIFTYAUTO,1099.4,1099.4,1043.5,1055.5,0,0,Friday,True,-22.5,-2.09,False,False,588.6000000000001,50.85,True
2005-05-01,NIFTYAUTO,1064.1,1161.8,1064.1,1148.9,0,0,Sunday,False,93.40000000000009,8.85,True,False,588.6000000000001,50.85,True
2005-06-01,NIFTYAUTO,1156.6,1199.9,1142.3,1182.1,0,0,Wednesday,True,33.19999999999982,2.89,True,False,588.6000000000001,50.85,True
