Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenYear,ReturnPoints,ReturnPercentage,PositiveYear
2001-01-01,NIFTYMIDCAP,1133.5,1221.7,608.43,807.0,0,0,Monday,False,,,False
2002-01-01,NIFTYMIDCAP,799.13,1168.6,799.13,1002.4,0,0,Tuesday,True,195.39999999999998,24.21,True
2003-01-01,NIFTYMIDCAP,1000.0,2422.0,894.69,2388.4,0,0,Wednesday,False,1386.0,138.27,True
2004-01-01,NIFTYMIDCAP,2434.4,2984.6,1791.5,2984.6,0,0,Thursday,True,596.1999999999998,24.96,True
2005-01-01,NIFTYMIDCAP,3046.5,4033.55,2714.3,4030.4,0,0,Saturday,False,1045.8000000000002,35.04,True
2006-01-01,NIFTYMIDCAP,4044.55,5349.35,3303.2,5199.7,0,0,Sunday,True,1169.2999999999997,29.01,True
2007-01-01,NIFTYMIDCAP,5134.1,9232.8,4475.9,9199.8,0,0,Monday,False,4000.0999999999995,76.93,True
2008-01-01,NIFTYMIDCAP,9248.65,9781.7,3080.15,3735.6,0,0,Tuesday,True,-5464.199999999999,-59.39,False
2009-01-01,NIFTYMIDCAP,3741.25,7476.7,2930.75,7432.8,0,0,Thursday,False,3697.2000000000003,98.97,True
2010-01-01,NIFTYMIDCAP,7460.3,9853.45,6955.6,8857.2,0,0,Friday,True,1424.4000000000005,19.16,True
2011-01-01,NIFTYMIDCAP,8920.55,8978.45,6030.45,6111.8,0,0,Saturday,False,-2745.4000000000005,-31.0,False
2012-01-01,NIFTYMIDCAP,6112.3,8509.8,6057.65,8505.1,0,0,Sunday,True,2393.3,39.16,True
2013-01-01,NIFTYMIDCAP,8507.1,8859.4,6330.75,8071.3,0,0,Tuesday,False,-433.8000000000002,-5.1,False
2014-01-01,NIFTYMIDCAP,8084.6,12812.35,7346.7,12583.0,0,0,Wednesday,True,4511.7,55.9,True
2015-01-01,NIFTYMIDCAP,12579.2,14237.6,12133.75,13396.0,0,0,Thursday,False,813.0,6.46,True
2016-01-01,NIFTYMIDCAP,13413.7,16169.1,11190.35,14351.0,0,0,Friday,True,955.0,7.13,True
2017-01-01,NIFTYMIDCAP,14417.15,21154.85,14323.25,21133.0,0,0,Sunday,False,6782.0,47.26,True
2018-01-01,NIFTYMIDCAP,21177.95,21840.85,15802.95,17875.5,0,0,Monday,True,-3257.5,-15.41,False
2019-01-01,NIFTYMIDCAP,17910.1,18463.05,14975.75,17102.5,0,0,Tuesday,False,-773.0,-4.32,False
2020-01-01,NIFTYMIDCAP,17142.2,21064.35,10749.95,20842.5,0,0,Wednesday,True,3740.0,21.87,True
2021-01-01,NIFTYMIDCAP,20894.7,33243.5,20769.65,30442.9,0,0,Friday,False,9600.400000000001,46.06,True
2022-01-01,NIFTYMIDCAP,30487.75,32939.3,25048.15,31509.1,0,0,Saturday,True,1066.199999999997,3.5,True
2023-01-01,NIFTYMIDCAP,31630.6,31951.65,29200.2,31794.75,0,0,Sunday,False,285.65000000000146,0.91,True
