Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenYear,ReturnPoints,ReturnPercentage,PositiveYear
2019-01-01,POLYCAB,633.0,1091.7,525.15,992.25,67978013,323313760,Tuesday,False,,,False
2020-01-01,POLYCAB,988.15,1182.0,570.0,1036.85,85051144,167100816,Wednesday,True,44.59999999999991,4.49,True
2021-01-01,POLYCAB,1038.8,2648.0,1031.0,2466.5,116041844,993370560,Friday,False,1429.65,137.88,True
2022-01-01,POLYCAB,2470.0,3025.0,2043.85,2569.1,529435435,0,Saturday,True,102.59999999999991,4.16,True
2023-01-01,POLYCAB,2570.2,3213.0,2546.05,3205.35,22980818,0,Sunday,False,636.25,24.77,True
