Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenYear,ReturnPoints,ReturnPercentage,PositiveYear
1995-01-01,IOC,28.8,28.8,27.2,27.2,80000,68000,Sunday,False,,,False
1996-01-01,IOC,26.0,33.0,22.4,23.6,2167500,59000,Monday,True,-3.599999999999998,-13.24,False
1997-01-01,IOC,22.8,38.0,21.6,26.28,10538750,788400,Wednesday,False,2.6799999999999997,11.36,True
1998-01-01,IOC,25.26,30.08,15.16,17.01,103975000,7123775,Thursday,True,-9.27,-35.27,False
1999-01-01,IOC,16.96,25.92,8.89,20.32,131021250,800100,Friday,False,3.3099999999999987,19.46,True
2000-01-01,IOC,21.78,24.28,9.65,11.6,90555902,1980988,Saturday,True,-8.72,-42.91,False
2001-01-01,IOC,11.63,15.41,8.86,10.96,65380991,790334,Monday,False,-0.6399999999999988,-5.52,False
2002-01-01,IOC,11.38,22.14,10.69,19.97,310932744,6628869,Tuesday,True,9.009999999999998,82.21,True
2003-01-01,IOC,19.97,58.25,18.84,57.09,1167064872,516488320,Wednesday,False,37.120000000000005,185.88,True
2004-01-01,IOC,57.5,74.43,36.88,64.15,1596928248,55872084,Thursday,True,7.060000000000002,12.37,True
2005-01-01,IOC,64.75,71.75,48.11,69.63,552581144,54667216,Saturday,False,5.47999999999999,8.54,True
2006-01-01,IOC,69.38,77.74,38.63,56.26,552078456,33787208,Sunday,True,-13.369999999999997,-19.2,False
2007-01-01,IOC,56.73,101.25,45.13,99.37,734484064,2120781952,Monday,False,43.11000000000001,76.63,True
2008-01-01,IOC,100.0,100.49,37.5,53.25,915644240,111671640,Tuesday,True,-46.120000000000005,-46.41,False
2009-01-01,IOC,50.7,86.98,44.25,76.48,926696404,251476096,Thursday,False,23.230000000000004,43.62,True
2010-01-01,IOC,76.75,114.23,68.26,85.6,1146288864,304167264,Friday,True,9.11999999999999,11.92,True
2011-01-01,IOC,86.0,89.93,62.13,63.44,592747528,98831056,Saturday,False,-22.159999999999997,-25.89,False
2012-01-01,IOC,64.0,73.75,58.84,67.48,424368124,93011584,Sunday,True,4.040000000000006,6.37,True
2013-01-01,IOC,67.74,93.5,46.5,53.54,664125496,111071032,Tuesday,False,-13.940000000000005,-20.66,False
2014-01-01,IOC,53.15,102.8,48.44,83.06,1077892988,318232704,Wednesday,True,29.520000000000003,55.14,True
2015-01-01,IOC,83.19,116.48,76.69,107.14,1561990268,2251414784,Thursday,False,24.08,28.99,True
2016-01-01,IOC,107.03,166.65,86.23,162.53,1832870024,898664064,Friday,True,55.39,51.7,True
2017-01-01,IOC,163.9,231.48,162.98,194.28,2370442138,1890465920,Sunday,False,31.75,19.53,True
2018-01-01,IOC,195.0,213.7,105.25,137.05,2892693913,1008750272,Monday,True,-57.22999999999999,-29.46,False
2019-01-01,IOC,137.2,170.75,116.25,125.55,3107672603,633976512,Tuesday,False,-11.500000000000014,-8.39,False
2020-01-01,IOC,125.95,128.2,71.15,90.95,5184747432,1380394624,Wednesday,True,-34.599999999999994,-27.56,False
2021-01-01,IOC,91.3,141.5,86.75,111.5,4494955934,648035904,Friday,False,20.549999999999997,22.59,True
2022-01-01,IOC,111.5,128.0,65.2,76.5,4409967474,0,Saturday,True,-35.0,-31.39,False
2023-01-01,IOC,77.0,84.05,75.75,81.4,770745793,0,Sunday,False,4.900000000000006,6.41,True
