Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenYear,ReturnPoints,ReturnPercentage,PositiveYear
1994-01-01,GRASIM,94.72,97.28,90.88,97.28,102738,152000,Saturday,True,,,False
1995-01-01,GRASIM,96.64,98.69,63.36,69.25,3335954,568050,Sunday,False,-28.03,-28.81,False
1996-01-01,GRASIM,68.61,82.3,44.99,53.65,16152360,1383195,Monday,True,-15.600000000000001,-22.53,False
1997-01-01,GRASIM,53.8,59.14,38.4,44.84,22785169,6849343,Wednesday,False,-8.809999999999995,-16.42,False
1998-01-01,GRASIM,45.44,48.45,16.71,23.05,97528923,12949190,Thursday,True,-21.790000000000003,-48.6,False
1999-01-01,GRASIM,23.06,69.38,13.09,51.94,394110407,11985303,Friday,False,28.889999999999997,125.34,True
2000-01-01,GRASIM,55.03,70.89,21.24,36.86,383442008,117446168,Saturday,True,-15.079999999999998,-29.03,False
2001-01-01,GRASIM,37.12,45.57,29.56,35.08,697677218,39493068,Monday,False,-1.7800000000000011,-4.83,False
2002-01-01,GRASIM,35.71,44.79,34.89,40.31,189656635,52946340,Tuesday,True,5.230000000000004,14.91,True
2003-01-01,GRASIM,40.58,132.81,38.53,128.5,570741518,138243056,Wednesday,False,88.19,218.78,True
2004-01-01,GRASIM,130.55,169.86,107.52,169.3,565230545,149102336,Thursday,True,40.80000000000001,31.75,True
2005-01-01,GRASIM,171.26,184.96,129.28,178.1,286253287,422135456,Saturday,False,8.799999999999983,5.2,True
2006-01-01,GRASIM,177.92,362.88,174.34,358.58,486596352,138694512,Sunday,True,180.48,101.34,True
2007-01-01,GRASIM,360.96,518.53,247.3,468.77,255985657,317202112,Monday,False,110.19,30.73,True
2008-01-01,GRASIM,464.64,489.6,105.47,156.14,214942858,124151448,Tuesday,True,-312.63,-66.69,False
2009-01-01,GRASIM,156.16,376.32,142.22,316.81,401841767,483681696,Thursday,False,160.67000000000002,102.9,True
2010-01-01,GRASIM,318.34,396.8,272.01,374.83,226703301,66125048,Friday,True,58.01999999999998,18.31,True
2011-01-01,GRASIM,374.83,420.22,317.1,398.2,115122002,151691808,Saturday,False,23.370000000000005,6.23,True
2012-01-01,GRASIM,395.84,561.6,353.6,507.12,109810465,336445600,Sunday,True,108.92000000000002,27.35,True
2013-01-01,GRASIM,507.76,516.65,336.9,434.34,112858862,94022888,Tuesday,False,-72.78000000000003,-14.35,False
2014-01-01,GRASIM,435.22,606.24,388.22,541.61,121399870,159429088,Wednesday,True,107.27000000000004,24.7,True
2015-01-01,GRASIM,543.04,643.98,528.16,600.78,94620471,219057952,Thursday,False,59.16999999999996,10.92,True
2016-01-01,GRASIM,598.91,857.77,517.28,690.2,182162442,717376640,Friday,True,89.42000000000007,14.88,True
2017-01-01,GRASIM,694.4,1300.0,669.32,1165.75,381974682,804869952,Sunday,False,475.54999999999995,68.9,True
2018-01-01,GRASIM,1165.05,1261.1,756.0,825.6,259604401,540277568,Monday,True,-340.15,-29.18,False
2019-01-01,GRASIM,827.5,959.8,633.6,743.65,435735673,1252090240,Tuesday,False,-81.95000000000005,-9.93,False
2020-01-01,GRASIM,746.8,954.0,385.05,927.85,658248184,1928070400,Wednesday,True,184.20000000000005,24.77,True
2021-01-01,GRASIM,924.5,1893.0,920.25,1622.25,371074906,2687289600,Friday,False,694.4,74.84,True
2022-01-01,GRASIM,1629.75,1929.8,1276.6,1723.5,1351088843,0,Saturday,True,101.25,6.24,True
2023-01-01,GRASIM,1725.4,1748.0,1527.05,1720.3,45089713,0,Sunday,False,-3.2000000000000455,-0.19,False
