Date,Ticker,Open,High,Low,Close,Volume,OpenInterest,Weekday,EvenMonth,ReturnPoints,ReturnPercentage,PositiveMonth,EvenYear,YearlyReturnPoints,YearlyReturnPercentage,PositiveYear
2015-11-01,INDIGO,855.8,1166.7,849.0,1110.45,65005028,1059332608,Sunday,False,,,False,False,,,False
2015-12-01,INDIGO,1112.95,1245.0,982.0,1234.9,36178970,2886764032,Tuesday,True,124.45000000000005,11.21,True,False,,,False
2016-01-01,INDIGO,1244.0,1394.85,857.85,874.7,55002657,1973474560,Friday,False,-360.20000000000005,-29.17,False,True,-413.45000000000005,-33.48,False
2016-02-01,INDIGO,905.0,920.0,698.35,812.25,32870225,1278991616,Monday,True,-62.450000000000045,-7.14,False,True,-413.45000000000005,-33.48,False
2016-03-01,INDIGO,803.9,927.85,792.0,873.2,19982846,439947840,Tuesday,False,60.950000000000045,7.5,True,True,-413.45000000000005,-33.48,False
2016-04-01,INDIGO,873.0,1080.0,862.0,1075.95,18387717,1040980480,Friday,True,202.75,23.22,True,True,-413.45000000000005,-33.48,False
2016-05-01,INDIGO,1023.1,1095.0,956.0,1064.3,10406426,250131792,Sunday,False,-11.650000000000091,-1.08,False,True,-413.45000000000005,-33.48,False
2016-06-01,INDIGO,1051.7,1089.85,961.0,1015.35,8038001,224729440,Wednesday,True,-48.94999999999993,-4.6,False,True,-413.45000000000005,-33.48,False
2016-07-01,INDIGO,1013.0,1054.0,856.6,987.8,8133103,1643390976,Friday,False,-27.550000000000068,-2.71,False,True,-413.45000000000005,-33.48,False
2016-08-01,INDIGO,993.55,997.7,790.1,882.6,13591343,238147536,Monday,True,-105.19999999999993,-10.65,False,True,-413.45000000000005,-33.48,False
2016-09-01,INDIGO,893.4,950.0,844.0,915.7,8615523,316398176,Thursday,False,33.10000000000002,3.75,True,True,-413.45000000000005,-33.48,False
2016-10-01,INDIGO,927.0,977.8,916.45,938.35,3280705,36710128,Saturday,True,22.649999999999977,2.47,True,True,-413.45000000000005,-33.48,False
2016-11-01,INDIGO,945.0,965.95,806.55,859.8,5970101,150004144,Tuesday,False,-78.55000000000007,-8.37,False,True,-413.45000000000005,-33.48,False
2016-12-01,INDIGO,855.0,860.0,811.0,821.45,2572547,58092944,Thursday,True,-38.34999999999991,-4.46,False,True,-413.45000000000005,-33.48,False
2017-01-01,INDIGO,816.7,944.0,812.0,903.0,3240026,117836984,Sunday,False,81.54999999999995,9.93,True,False,384.04999999999995,46.75,True
2017-02-01,INDIGO,850.0,877.0,815.0,856.9,5832373,270635584,Wednesday,True,-46.10000000000002,-5.11,False,False,384.04999999999995,46.75,True
2017-03-01,INDIGO,860.15,1094.0,852.1,1051.4,17614098,2046947584,Wednesday,False,194.5000000000001,22.7,True,False,384.04999999999995,46.75,True
2017-04-01,INDIGO,1060.0,1168.7,1022.6,1105.85,9473568,348457760,Saturday,True,54.44999999999982,5.18,True,False,384.04999999999995,46.75,True
2017-05-01,INDIGO,1108.95,1152.0,1004.0,1106.9,10845084,884924480,Monday,False,1.050000000000182,0.09,True,False,384.04999999999995,46.75,True
2017-06-01,INDIGO,1119.8,1274.75,1100.0,1166.55,12372938,2487148800,Thursday,True,59.649999999999864,5.39,True,False,384.04999999999995,46.75,True
2017-07-01,INDIGO,1160.0,1317.2,1157.95,1290.75,11794467,1269996032,Saturday,False,124.20000000000005,10.65,True,False,384.04999999999995,46.75,True
2017-08-01,INDIGO,1320.0,1346.7,1161.55,1228.3,13737156,1003647680,Tuesday,True,-62.450000000000045,-4.84,False,False,384.04999999999995,46.75,True
2017-09-01,INDIGO,1230.0,1274.0,1022.0,1096.8,16447531,1032240192,Friday,False,-131.5,-10.71,False,False,384.04999999999995,46.75,True
2017-10-01,INDIGO,1094.6,1252.0,1076.4,1247.85,10587817,1859105536,Sunday,True,151.04999999999995,13.77,True,False,384.04999999999995,46.75,True
2017-11-01,INDIGO,1294.0,1298.7,1115.5,1121.55,10708610,593614016,Wednesday,False,-126.29999999999995,-10.12,False,False,384.04999999999995,46.75,True
2017-12-01,INDIGO,1122.1,1228.9,1114.25,1205.5,12130070,430151328,Friday,True,83.95000000000005,7.49,True,False,384.04999999999995,46.75,True
2018-01-01,INDIGO,1205.95,1279.0,1175.3,1214.95,12407070,478494688,Monday,False,9.450000000000045,0.78,True,True,-40.450000000000045,-3.36,False
2018-02-01,INDIGO,1220.0,1357.15,1145.0,1335.7,13960426,917278592,Thursday,True,120.75,9.94,True,True,-40.450000000000045,-3.36,False
2018-03-01,INDIGO,1339.0,1350.0,1190.1,1290.45,18765414,2025541888,Thursday,False,-45.25,-3.39,False,True,-40.450000000000045,-3.36,False
2018-04-01,INDIGO,1282.0,1520.0,1282.0,1402.8,21329531,2627033344,Sunday,True,112.34999999999991,8.71,True,True,-40.450000000000045,-3.36,False
2018-05-01,INDIGO,1412.8,1412.8,1077.55,1219.25,47496501,13431591936,Tuesday,False,-183.54999999999995,-13.08,False,True,-40.450000000000045,-3.36,False
2018-06-01,INDIGO,1209.25,1250.0,1070.1,1088.5,22122852,3392008704,Friday,True,-130.75,-10.72,False,True,-40.450000000000045,-3.36,False
2018-07-01,INDIGO,1093.0,1138.85,890.55,929.7,25085463,7793268736,Sunday,False,-158.79999999999995,-14.59,False,True,-40.450000000000045,-3.36,False
2018-08-01,INDIGO,935.0,1106.0,919.0,928.85,28903591,1454832640,Wednesday,True,-0.8500000000000227,-0.09,False,True,-40.450000000000045,-3.36,False
2018-09-01,INDIGO,934.8,956.1,816.5,826.1,28325745,731379328,Saturday,False,-102.75,-11.06,False,True,-40.450000000000045,-3.36,False
2018-10-01,INDIGO,812.0,901.6,691.0,888.9,38433385,585408192,Monday,True,62.799999999999955,7.6,True,True,-40.450000000000045,-3.36,False
2018-11-01,INDIGO,890.0,1079.0,889.15,1038.25,26563609,597048768,Thursday,False,149.35000000000002,16.8,True,True,-40.450000000000045,-3.36,False
2018-12-01,INDIGO,1056.0,1188.0,956.35,1165.05,21385988,728311232,Saturday,True,126.79999999999995,12.21,True,True,-40.450000000000045,-3.36,False
2019-01-01,INDIGO,1174.95,1198.9,1046.65,1187.8,32671299,1179060224,Tuesday,False,22.75,1.95,True,False,168.5,14.46,True
2019-02-01,INDIGO,1185.0,1217.0,1078.3,1125.35,17008137,1625389056,Friday,True,-62.450000000000045,-5.26,False,False,168.5,14.46,True
2019-03-01,INDIGO,1113.95,1462.0,1093.15,1428.15,34134573,1789619072,Friday,False,302.8000000000002,26.91,True,False,168.5,14.46,True
2019-04-01,INDIGO,1426.25,1650.0,1361.35,1517.0,46197841,3312583424,Monday,True,88.84999999999991,6.22,True,False,168.5,14.46,True
2019-05-01,INDIGO,1512.95,1716.0,1413.7,1676.3,60858004,2876517376,Wednesday,False,159.29999999999995,10.5,True,False,168.5,14.46,True
2019-06-01,INDIGO,1696.1,1711.0,1531.05,1557.95,21595566,1011737344,Saturday,True,-118.34999999999991,-7.06,False,False,168.5,14.46,True
2019-07-01,INDIGO,1560.5,1661.0,1264.85,1557.2,83277995,1884185472,Monday,False,-0.75,-0.05,False,False,168.5,14.46,True
2019-08-01,INDIGO,1551.0,1696.1,1411.65,1690.45,27331393,1583581440,Thursday,True,133.25,8.56,True,False,168.5,14.46,True
2019-09-01,INDIGO,1688.0,1898.85,1597.95,1889.65,21385925,2061492864,Sunday,False,199.20000000000005,11.78,True,False,168.5,14.46,True
2019-10-01,INDIGO,1878.0,1888.85,1377.95,1456.85,38077181,4892241920,Tuesday,True,-432.8000000000002,-22.9,False,False,168.5,14.46,True
2019-11-01,INDIGO,1472.3,1541.75,1357.25,1444.2,36743702,1597290880,Friday,False,-12.649999999999864,-0.87,False,False,168.5,14.46,True
2019-12-01,INDIGO,1458.0,1461.9,1277.1,1333.55,25403319,1056458368,Sunday,True,-110.65000000000009,-7.66,False,False,168.5,14.46,True
2020-01-01,INDIGO,1333.55,1541.0,1301.4,1378.25,36793623,2493673216,Wednesday,False,44.700000000000045,3.35,True,True,389.75,29.23,True
2020-02-01,INDIGO,1369.0,1493.4,1220.5,1300.05,26227906,5404296192,Saturday,True,-78.20000000000005,-5.67,False,True,389.75,29.23,True
2020-03-01,INDIGO,1313.0,1347.95,771.3,1066.15,55220140,1007631168,Sunday,False,-233.89999999999986,-17.99,False,True,389.75,29.23,True
2020-04-01,INDIGO,1051.0,1090.85,865.0,995.25,45104483,5376683008,Wednesday,True,-70.90000000000009,-6.65,False,True,389.75,29.23,True
2020-05-01,INDIGO,938.0,1060.0,850.0,965.5,71043986,1983316608,Friday,False,-29.75,-2.99,False,True,389.75,29.23,True
2020-06-01,INDIGO,972.0,1210.0,935.0,988.85,74972350,1708513280,Monday,True,23.350000000000023,2.42,True,True,389.75,29.23,True
2020-07-01,INDIGO,996.9,1075.35,875.25,979.85,40473096,2893965312,Wednesday,False,-9.0,-0.91,False,True,389.75,29.23,True
2020-08-01,INDIGO,975.05,1253.0,928.0,1199.15,83613022,5596736512,Saturday,True,219.30000000000007,22.38,True,True,389.75,29.23,True
2020-09-01,INDIGO,1205.3,1355.0,1180.85,1249.1,55614351,1756714240,Tuesday,False,49.94999999999982,4.17,True,True,389.75,29.23,True
2020-10-01,INDIGO,1251.0,1396.0,1251.0,1309.5,29312610,2886297856,Thursday,True,60.40000000000009,4.84,True,True,389.75,29.23,True
2020-11-01,INDIGO,1315.0,1743.85,1285.0,1514.15,44139641,4998922240,Sunday,False,204.6500000000001,15.63,True,True,389.75,29.23,True
2020-12-01,INDIGO,1530.0,1787.0,1425.0,1723.3,43180740,2540742144,Tuesday,True,209.14999999999986,13.81,True,True,389.75,29.23,True
2021-01-01,INDIGO,1719.0,1779.0,1534.0,1547.75,22643310,3960458496,Friday,False,-175.54999999999995,-10.19,False,False,294.25,17.07,True
